Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3
SzLyn0011o_clean.fits	11	0	60350.58828496514	2460350.588284965	2460350.5878220024	2460350.5929796523	2460350.5937828347	1.5006386034239079	41.70730963738827	-24.4743014837917	80	8.159930277777779	44.471555555555554	6.132281106087361	10	16	22	3.0578509972216446	0.6241521590519035	1.6021734211718743	0.0211458816405612	0.0089758263644186	0.0230405842959352	144.60740153563518	69.53701349728917	69.53701349728917	250059.60616425367	1665.7824832817741	443.011372860878	439.2942168267015	443.511372860878	585.2057831732985	764645.0160742147	314.1592653589793	1419.214104976419	538.7805922961284	24823	2433.9406803758607	2651.0398089171977	628	5.993724472306189	6.633664337250655	5.13326620597255	8.13406246852876	74.33948273782224	0.746228735605627	319.00546529972917	404.60874253530693	319.50546529972917	619.8912574646931	96096.44158598804	1165.2111871388722	82.47126585005493	5205	305.8844738390313	2669.561797752809	5.974990810149685	6.8211037938022265	5.369790437548372	8.27241715005608	76.323365626855	0.7899108227648143	361.9413888893011	555.9197267337372	362.4413888893011	468.5802732662628	153963.16457826563	1190.42604599144	129.33450599196038	6630	490.07997393403946	2664.1150729335495	6.428128035806207	6.725094326784303	5.169807742258455	8.280380911310152	76.43847216761704	0.7566566706071309	314.1592653589795	623	314.15926535897944	617
SzLyn0012o_clean.fits	12	0	60350.58927212935	2460350.5892721293	2460350.5888091666	2460350.5939667774	2460350.59476996	1.4935116670935662	41.95275139357533	-24.4743014837917	80	8.159930277777779	44.471555555555554	5.981552477068612	10	16	22	3.029718731150111	0.6188590369004512	1.6158768643154817	0.0206552648938003	0.0087989253609396	0.022974504812585	146.6802167257355	70.33347954600248	70.33347954600248	251901.8022053548	1652.7736762830853	440.1040683042306	437.18508102409487	440.6040683042306	587.3149189759051	763191.6085520338	314.15926535897944	1413.4300480968582	539.9571132505982	33211	2429.3143405462192	2613.7740384615386	624	5.924124352001152	5.190033574203525	5.153829307979853	5.2262378404271965	50.777456251663786	0.9951492978309495	316.0953811016352	402.4750209004847	316.5953811016352	622.0249790995153	96297.27057939023	1158.697398778843	83.10821330994477	6279	306.523732379354	2627.0974025974024	6.095272834742621	5.440247156577188	5.4905901752741535	5.389904137880223	34.46956496334128	0.9973480310378499	359.03662059127066	553.8119674370578	359.53662059127066	470.6880325629422	155604.53162596456	1178.5928741840614	132.02568506422492	9190	495.30460751542853	2628.01572327044	5.925260244462063	5.237485156535017	5.196709590170812	5.2782607228992235	53.8805045506441	0.9973948820364441	314.1592653589793	616	314.1592653589792	636
SzLyn0013o_clean.fits	13	0	60350.59027124988	2460350.59027125	2460350.589808287	2460350.594965859	2460350.595769041	1.4864049420389598	42.20079397149355	-24.4743014837917	80	8.159930277777779	44.471555555555554	6.071415917287069	10	16	22	3.005119242202257	0.6327679032393325	1.5803582875817404	0.0204200651831324	0.0089088373130168	0.0222501090972978	147.1650171168198	71.02699050467429	71.02699050467429	253526.94099152868	1657.3134052825935	437.49404629866024	441.0700969349739	437.99404629866024	583.4299030650261	761878.688790319	314.1592653589794	1413.1812823669404	539.1231105992621	26775	2425.1351871470206	2628.9511041009464	634	6.033691457465283	5.814602821443096	5.078840249010288	6.550365393875903	280.8797456357888	0.9280713371235572	313.3952199727685	406.40419484188715	313.8952199727685	618.0958051581129	98252.61174452212	1164.9983295415818	84.33712671775571	5814	312.74777661659016	2645.0524590163936	6.250227289234862	6.28359579852224	5.465504224474314	7.101687372570168	279.8754367371525	0.9259865563063173	356.37241120070854	557.6920398530038	356.87241120070854	466.80796014699615	155274.32924700656	1178.756385134227	131.7272433941685	7937	494.25354069879114	2645.740740740741	5.930329005161064	5.881194075600332	5.208615290204119	6.5537728609965455	281.3228015140245	0.9401566275033528	314.15926535897927	610	314.1592653589792	648
SzLyn0014o_clean.fits	14	0	60350.59126427071	2460350.5912642707	2460350.590801308	2460350.5959588406	2460350.596762023	1.4794460405212557	42.44694197527208	-24.014419006006	80	8.159930277777779	44.471555555555554	5.8951715596203345	10	16	22	3.0323169585402887	0.6239462853047358	1.6027020651490844	0.0210402483362974	0.0089869509530685	0.0230843667012807	144.1198273933446	69.42802832274215	69.42802832274215	251255.79676248075	1680.1286236922701	434.8640418793605	433.4977013713326	435.3640418793605	591.0022986286674	761887.2134544225	314.1592653589793	1411.072969705912	539.9346666056616	28727	2425.162321995627	2620.348508634223	637	5.807859451741528	6.285122992707354	5.219895673165115	7.350350312249592	71.39934685326948	0.8288687006334378	310.8104374563557	398.8510465417281	311.3104374563557	625.6489534582719	96536.51876903884	1168.904364658192	82.58718308171242	5669	307.2852830195213	2643.604377104377	5.764488807654473	6.398857777013797	5.345443429578613	7.45227212444898	73.75687640996145	0.8555772449113686	353.80635538987696	550.1143345160057	354.30635538987696	474.38566548399433	154719.2779934419	1206.8532547220107	128.20057234637056	7304	492.48675768530774	2635.4444444444443	6.113166419465002	6.409616068198533	5.428553462027141	7.390678674369924	70.50628173250857	0.8519134227602281	314.1592653589793	594	314.15926535897927	549
SzLyn0015o_clean.fits	15	0	60350.5922563076	2460350.5922563076	2460350.591793345	2460350.5969508383	2460350.5977540207	1.4725962866153421	42.692457907569235	-24.014419006006	80	8.159930277777779	44.471555555555554	6.1724904556059	10	16	22	3.012370490172142	0.6320734414715768	1.5820946339270736	0.0203875838535016	0.0088528072471068	0.0221587839669864	147.75514900726063	71.39808016018297	71.39808016018297	251495.6014122232	1637.2085455955628	432.0028666576849	429.89928238622696	432.5028666576849	594.600717613773	757597.9281022764	314.1592653589793	1402.3824877610273	540.2220397887446	22912	2411.5091026731125	2580.037558685446	639	6.249925877200157	6.553131857701967	5.1018181889675	8.004445526436433	73.98903135685659	0.7519948861075445	307.99127685015776	395.2939436335567	308.49127685015776	629.2060563664434	97399.83891671966	1147.0730380848124	84.9116278413634	5148	310.03331639900557	2601.21875	6.331762576239321	6.7960870874729	5.41737121641156	8.17480295853424	76.42947628447006	0.808225343519934	350.96357111915046	546.5364541881203	351.46357111915046	477.9635458118797	154095.76249550353	1168.1931634237621	131.90948836224723	6684	490.50204621348195	2595.1203703703704	5.935782913378223	6.516655684650405	5.004261794205613	8.029049575095197	73.69359791945062	0.7265950135460846	314.15926535897955	640	314.15926535897916	648
SzLyn0016o_clean.fits	16	0	60350.59325167816	2460350.593251678	2460350.5927887154	2460350.59794617	2460350.598749352	1.4658245573617061	42.93839911098031	-24.014419006006	80	8.159930277777779	44.471555555555554	6.015988432305768	10	16	22	3.0071567688673198	0.6231656258929333	1.604709821032091	0.0204319411036581	0.0087997130259778	0.0226600847805374	147.17920111510693	70.81658504695292	70.81658504695292	251595.79062294646	1644.5205303764974	428.9952364401233	429.1677917500523	429.4952364401233	595.3322082499477	756587.9847903184	314.15926535897927	1403.3425361757759	539.1327956552097	26352	2408.2943532662985	2577.1711568938194	631	5.98308772430557	5.798033815282089	5.498407874092966	6.097659756471211	280.0749446826927	0.9879441009073189	304.95720246809674	394.56351538195645	305.45720246809674	629.9364846180436	96592.63714959775	1150.917385612816	83.92664700096277	5508	307.46391337280653	2598.45746388443	6.203389978054403	6.027289715420446	5.80573824209854	6.248841188742351	288.25128874758934	0.9916581225598684	347.970940246195	545.7576442375084	348.470940246195	478.74235576249157	155003.1534733487	1174.6646101436602	131.95524248780424	7724	493.39036140230246	2594.5024	5.861487594557331	5.790291396792572	5.522978482295352	6.057604311289793	276.2199900838442	0.9910980416102049	314.1592653589793	623	314.15926535897944	625
SzLyn0017o_clean.fits	17	0	60350.5942470599	2460350.59424706	2460350.593784097	2460350.5989415124	2460350.599744695	1.4591523268599236	43.18393262128643	-24.014419006006	80	8.159930277777779	44.471555555555554	6.246337066643633	10	16	22	2.9372923972128695	0.6267059557123493	1.59564464145445	0.0198652801303299	0.0087985033004758	0.0224017093124089	147.8606079522775	71.22870041754278	71.22870041754278	254586.14255779248	1655.0583973446498	426.4160597426457	425.5672051621841	426.9160597426457	598.9327948378159	747793.9409707556	314.1592653589792	1394.428536907811	536.2726889030916	28619	2380.302042393296	2560.0388198757764	644	6.06637482402373	5.533138150844966	5.399295045008967	5.666981256680965	285.81944344047764	0.9967747522848363	302.3510650742218	390.91775221404805	302.8510650742218	633.582247785952	98082.04809389357	1162.2521619033898	84.38964564562923	5990	312.20485565440333	2578.624347826087	6.341358984466021	5.970588456410432	5.954117160852757	5.987059751968107	282.24313454355394	0.9999632435146463	345.3342630610222	542.1747350483887	345.8342630610222	482.3252649516113	156504.09446389892	1178.2988630954108	132.82207033006893	7527	498.1680049610087	2575.0382695507487	6.33127739144115	5.657232431049167	5.530726934264128	5.783737927834206	277.8014437821795	0.9978459809234256	314.15926535897944	575	314.15926535897944	601
SzLyn0018o_clean.fits	18	0	60350.59524187492	2460350.595241875	2460350.594778912	2460350.5999362883	2460350.6007394707	1.4525817846702667	43.42890606266238	-24.014419006006	80	8.159930277777779	44.471555555555554	6.396570536863283	10	16	22	2.9605423235732227	0.6254252014117667	1.5989122244238143	0.0200178111502361	0.0087695225388254	0.0224194624041965	147.89540681316186	71.318044812909	71.318044812909	254047.1586248359	1650.7250553974893	423.58074430252873	426.7871173763048	424.08074430252873	597.7128826236951	752117.3652923467	314.1592653589793	1406.7024114970257	534.6670050077873	28270	2394.063929430594	2561.253756260434	599	6.172668061206239	5.924443804643798	5.38329991294493	6.4655876963426655	291.0768801293236	0.9402784321213749	299.52250228121824	392.13339099815863	300.02250228121824	632.3666090018414	97751.34236446128	1155.4128498869256	84.60295588198426	6110	311.15218662344415	2583.247078464107	6.515277791584607	6.144414071203508	5.703745548633239	6.585082593773777	291.56746592633556	0.9617594623722825	342.4978948172903	543.4447031037793	342.9978948172903	481.05529689622074	156295.81626037462	1178.9462900544775	132.5724654115943	7411	497.50503484842505	2578.6638935108153	6.501765757799002	5.9955329674905355	5.457809692013899	6.533256242967172	292.5521010265944	0.9364411836826126	314.15926535897944	599	314.1592653589793	601
SzLyn0019o_clean.fits	19	0	60350.59623658564	2460350.5962365856	2460350.595773623	2460350.60093096	2460350.601734142	1.4461082154558347	43.67342339872782	-23.5570184785691	80	8.159930277777779	44.471555555555554	6.656970953451721	10	16	22	2.9364798902815124	0.6303529388252584	1.5864128465294778	0.0200829885975508	0.0089266374757488	0.0224657195923142	146.21727617968287	70.61482451121717	70.61482451121717	248546.30324260646	1632.5200656466368	420.6622183321539	429.04534627756516	421.1622183321539	595.4546537224348	729851.2212757245	314.1592653589792	1390.8561869581035	524.7495953352003	18763	2323.1885917537656	2550.3365384615386	624	6.603951971787344	8.013066952182875	5.402818831493269	10.623315072872483	78.02633108598494	0.5846519297887742	296.5808104264027	394.1805735496216	297.0808104264027	630.3194264503784	96096.9180059993	1147.0796354376937	83.77528031811966	4605	305.885990331027	2571.0503246753246	7.448367463548883	8.255554062999192	5.760942488479241	10.75016563751914	78.02099568030057	0.6327730949081128	339.6035754763381	545.6620825516956	340.1035754763381	478.83791744830444	152449.38523660717	1161.6066781415416	131.24010743508418	6568	485.261464634533	2564.4590417310665	5.918593425018938	7.992850375398222	5.453109601727449	10.532591149068994	77.80848292281932	0.5983610427633926	314.1592653589793	616	314.1592653589792	647
SzLyn0020o_clean.fits	20	0	60350.597232141066	2460350.597232141	2460350.5967691783	2460350.601926476	2460350.602729658	1.439724022786213	43.91770692469325	-23.5570184785691	80	8.159930277777779	44.471555555555554	6.183940463496303	10	16	22	2.8789938381898215	0.6295616863920944	1.5884066988428431	0.0191602801241188	0.0086319084696298	0.0217786144444929	150.2584419194253	72.93424027920656	72.93424027920656	256112.47469643224	1633.0538189787883	417.62668721735116	419.43071957225237	418.12668721735116	605.0692804277476	737346.236534575	314.1592653589793	1405.664177801874	524.5536225356542	29514	2347.0459662936696	2560.269759450172	582	6.0441541181915195	5.338354571171003	5.37356996885096	5.3031391734910445	323.1023271080061	0.9977651467099974	293.5628143422664	384.81298120455483	294.0628143422664	639.6870187954452	98945.99438756215	1139.2569460512395	86.8513417719482	6063	314.9548821184689	2577.934250764526	6.238310546834193	5.696335491582657	5.7730016694207364	5.619669313744577	323.0526840252906	0.9905877891999114	336.5674152563228	536.081429008256	337.0674152563228	488.418570991744	157166.4803088701	1170.0249512532662	134.32746040203847	8030	500.2764445902346	2570.984076433121	6.269356725463198	5.470714732830832	5.603108602876631	5.338320862785032	350.4069195157994	0.9973767734328475	314.15926535897944	654	314.15926535897904	628
