Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	Source-Sky_T4	N_Src_Pixels_T4	Source_Error_T4	Source_SNR_T4	Sky/Pixel_T4	N_Sky_Pixels_T4	Peak_T4	Mean_T4	X-Width_T4	Y-Width_T4	FWHM_T4	Width_T4	Angle_T4	Roundness_T4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	Source-Sky_T5	N_Src_Pixels_T5	Source_Error_T5	Source_SNR_T5	Sky/Pixel_T5	N_Sky_Pixels_T5	Peak_T5	Mean_T5	X-Width_T5	Y-Width_T5	FWHM_T5	Width_T5	Angle_T5	Roundness_T5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	Source-Sky_T6	N_Src_Pixels_T6	Source_Error_T6	Source_SNR_T6	Sky/Pixel_T6	N_Sky_Pixels_T6	Peak_T6	Mean_T6	X-Width_T6	Y-Width_T6	FWHM_T6	Width_T6	Angle_T6	Roundness_T6	X(IJ)_T7	Y(IJ)_T7	X(FITS)_T7	Y(FITS)_T7	Source-Sky_T7	N_Src_Pixels_T7	Source_Error_T7	Source_SNR_T7	Sky/Pixel_T7	N_Sky_Pixels_T7	Peak_T7	Mean_T7	X-Width_T7	Y-Width_T7	FWHM_T7	Width_T7	Angle_T7	Roundness_T7	X(IJ)_T8	Y(IJ)_T8	X(FITS)_T8	Y(FITS)_T8	Source-Sky_T8	N_Src_Pixels_T8	Source_Error_T8	Source_SNR_T8	Sky/Pixel_T8	N_Sky_Pixels_T8	Peak_T8	Mean_T8	X-Width_T8	Y-Width_T8	FWHM_T8	Width_T8	Angle_T8	Roundness_T8	X(IJ)_T9	Y(IJ)_T9	X(FITS)_T9	Y(FITS)_T9	Source-Sky_T9	N_Src_Pixels_T9	Source_Error_T9	Source_SNR_T9	Sky/Pixel_T9	N_Sky_Pixels_T9	Peak_T9	Mean_T9	X-Width_T9	Y-Width_T9	FWHM_T9	Width_T9	Angle_T9	Roundness_T9	X(IJ)_T10	Y(IJ)_T10	X(FITS)_T10	Y(FITS)_T10	Source-Sky_T10	N_Src_Pixels_T10	Source_Error_T10	Source_SNR_T10	Sky/Pixel_T10	N_Sky_Pixels_T10	Peak_T10	Mean_T10	X-Width_T10	Y-Width_T10	FWHM_T10	Width_T10	Angle_T10	Roundness_T10	X(IJ)_T11	Y(IJ)_T11	X(FITS)_T11	Y(FITS)_T11	Source-Sky_T11	N_Src_Pixels_T11	Source_Error_T11	Source_SNR_T11	Sky/Pixel_T11	N_Sky_Pixels_T11	Peak_T11	Mean_T11	X-Width_T11	Y-Width_T11	FWHM_T11	Width_T11	Angle_T11	Roundness_T11	X(IJ)_T12	Y(IJ)_T12	X(FITS)_T12	Y(FITS)_T12	Source-Sky_T12	N_Src_Pixels_T12	Source_Error_T12	Source_SNR_T12	Sky/Pixel_T12	N_Sky_Pixels_T12	Peak_T12	Mean_T12	X-Width_T12	Y-Width_T12	FWHM_T12	Width_T12	Angle_T12	Roundness_T12	X(IJ)_T13	Y(IJ)_T13	X(FITS)_T13	Y(FITS)_T13	Source-Sky_T13	N_Src_Pixels_T13	Source_Error_T13	Source_SNR_T13	Sky/Pixel_T13	N_Sky_Pixels_T13	Peak_T13	Mean_T13	X-Width_T13	Y-Width_T13	FWHM_T13	Width_T13	Angle_T13	Roundness_T13	X(IJ)_T14	Y(IJ)_T14	X(FITS)_T14	Y(FITS)_T14	Source-Sky_T14	N_Src_Pixels_T14	Source_Error_T14	Source_SNR_T14	Sky/Pixel_T14	N_Sky_Pixels_T14	Peak_T14	Mean_T14	X-Width_T14	Y-Width_T14	FWHM_T14	Width_T14	Angle_T14	Roundness_T14	X(IJ)_T15	Y(IJ)_T15	X(FITS)_T15	Y(FITS)_T15	Source-Sky_T15	N_Src_Pixels_T15	Source_Error_T15	Source_SNR_T15	Sky/Pixel_T15	N_Sky_Pixels_T15	Peak_T15	Mean_T15	X-Width_T15	Y-Width_T15	FWHM_T15	Width_T15	Angle_T15	Roundness_T15	X(IJ)_T16	Y(IJ)_T16	X(FITS)_T16	Y(FITS)_T16	Source-Sky_T16	N_Src_Pixels_T16	Source_Error_T16	Source_SNR_T16	Sky/Pixel_T16	N_Sky_Pixels_T16	Peak_T16	Mean_T16	X-Width_T16	Y-Width_T16	FWHM_T16	Width_T16	Angle_T16	Roundness_T16	X(IJ)_T17	Y(IJ)_T17	X(FITS)_T17	Y(FITS)_T17	Source-Sky_T17	N_Src_Pixels_T17	Source_Error_T17	Source_SNR_T17	Sky/Pixel_T17	N_Sky_Pixels_T17	Peak_T17	Mean_T17	X-Width_T17	Y-Width_T17	FWHM_T17	Width_T17	Angle_T17	Roundness_T17	X(IJ)_T18	Y(IJ)_T18	X(FITS)_T18	Y(FITS)_T18	Source-Sky_T18	N_Src_Pixels_T18	Source_Error_T18	Source_SNR_T18	Sky/Pixel_T18	N_Sky_Pixels_T18	Peak_T18	Mean_T18	X-Width_T18	Y-Width_T18	FWHM_T18	Width_T18	Angle_T18	Roundness_T18	X(IJ)_T19	Y(IJ)_T19	X(FITS)_T19	Y(FITS)_T19	Source-Sky_T19	N_Src_Pixels_T19	Source_Error_T19	Source_SNR_T19	Sky/Pixel_T19	N_Sky_Pixels_T19	Peak_T19	Mean_T19	X-Width_T19	Y-Width_T19	FWHM_T19	Width_T19	Angle_T19	Roundness_T19	X(IJ)_T20	Y(IJ)_T20	X(FITS)_T20	Y(FITS)_T20	Source-Sky_T20	N_Src_Pixels_T20	Source_Error_T20	Source_SNR_T20	Sky/Pixel_T20	N_Sky_Pixels_T20	Peak_T20	Mean_T20	X-Width_T20	Y-Width_T20	FWHM_T20	Width_T20	Angle_T20	Roundness_T20	X(IJ)_T21	Y(IJ)_T21	X(FITS)_T21	Y(FITS)_T21	Source-Sky_T21	N_Src_Pixels_T21	Source_Error_T21	Source_SNR_T21	Sky/Pixel_T21	N_Sky_Pixels_T21	Peak_T21	Mean_T21	X-Width_T21	Y-Width_T21	FWHM_T21	Width_T21	Angle_T21	Roundness_T21	X(IJ)_T22	Y(IJ)_T22	X(FITS)_T22	Y(FITS)_T22	Source-Sky_T22	N_Src_Pixels_T22	Source_Error_T22	Source_SNR_T22	Sky/Pixel_T22	N_Sky_Pixels_T22	Peak_T22	Mean_T22	X-Width_T22	Y-Width_T22	FWHM_T22	Width_T22	Angle_T22	Roundness_T22	X(IJ)_T23	Y(IJ)_T23	X(FITS)_T23	Y(FITS)_T23	Source-Sky_T23	N_Src_Pixels_T23	Source_Error_T23	Source_SNR_T23	Sky/Pixel_T23	N_Sky_Pixels_T23	Peak_T23	Mean_T23	X-Width_T23	Y-Width_T23	FWHM_T23	Width_T23	Angle_T23	Roundness_T23	X(IJ)_T24	Y(IJ)_T24	X(FITS)_T24	Y(FITS)_T24	Source-Sky_T24	N_Src_Pixels_T24	Source_Error_T24	Source_SNR_T24	Sky/Pixel_T24	N_Sky_Pixels_T24	Peak_T24	Mean_T24	X-Width_T24	Y-Width_T24	FWHM_T24	Width_T24	Angle_T24	Roundness_T24	X(IJ)_T25	Y(IJ)_T25	X(FITS)_T25	Y(FITS)_T25	Source-Sky_T25	N_Src_Pixels_T25	Source_Error_T25	Source_SNR_T25	Sky/Pixel_T25	N_Sky_Pixels_T25	Peak_T25	Mean_T25	X-Width_T25	Y-Width_T25	FWHM_T25	Width_T25	Angle_T25	Roundness_T25	X(IJ)_T26	Y(IJ)_T26	X(FITS)_T26	Y(FITS)_T26	Source-Sky_T26	N_Src_Pixels_T26	Source_Error_T26	Source_SNR_T26	Sky/Pixel_T26	N_Sky_Pixels_T26	Peak_T26	Mean_T26	X-Width_T26	Y-Width_T26	FWHM_T26	Width_T26	Angle_T26	Roundness_T26	X(IJ)_T27	Y(IJ)_T27	X(FITS)_T27	Y(FITS)_T27	Source-Sky_T27	N_Src_Pixels_T27	Source_Error_T27	Source_SNR_T27	Sky/Pixel_T27	N_Sky_Pixels_T27	Peak_T27	Mean_T27	X-Width_T27	Y-Width_T27	FWHM_T27	Width_T27	Angle_T27	Roundness_T27	X(IJ)_T28	Y(IJ)_T28	X(FITS)_T28	Y(FITS)_T28	Source-Sky_T28	N_Src_Pixels_T28	Source_Error_T28	Source_SNR_T28	Sky/Pixel_T28	N_Sky_Pixels_T28	Peak_T28	Mean_T28	X-Width_T28	Y-Width_T28	FWHM_T28	Width_T28	Angle_T28	Roundness_T28	X(IJ)_T29	Y(IJ)_T29	X(FITS)_T29	Y(FITS)_T29	Source-Sky_T29	N_Src_Pixels_T29	Source_Error_T29	Source_SNR_T29	Sky/Pixel_T29	N_Sky_Pixels_T29	Peak_T29	Mean_T29	X-Width_T29	Y-Width_T29	FWHM_T29	Width_T29	Angle_T29	Roundness_T29	X(IJ)_T30	Y(IJ)_T30	X(FITS)_T30	Y(FITS)_T30	Source-Sky_T30	N_Src_Pixels_T30	Source_Error_T30	Source_SNR_T30	Sky/Pixel_T30	N_Sky_Pixels_T30	Peak_T30	Mean_T30	X-Width_T30	Y-Width_T30	FWHM_T30	Width_T30	Angle_T30	Roundness_T30	X(IJ)_T31	Y(IJ)_T31	X(FITS)_T31	Y(FITS)_T31	Source-Sky_T31	N_Src_Pixels_T31	Source_Error_T31	Source_SNR_T31	Sky/Pixel_T31	N_Sky_Pixels_T31	Peak_T31	Mean_T31	X-Width_T31	Y-Width_T31	FWHM_T31	Width_T31	Angle_T31	Roundness_T31	X(IJ)_T32	Y(IJ)_T32	X(FITS)_T32	Y(FITS)_T32	Source-Sky_T32	N_Src_Pixels_T32	Source_Error_T32	Source_SNR_T32	Sky/Pixel_T32	N_Sky_Pixels_T32	Peak_T32	Mean_T32	X-Width_T32	Y-Width_T32	FWHM_T32	Width_T32	Angle_T32	Roundness_T32	X(IJ)_T33	Y(IJ)_T33	X(FITS)_T33	Y(FITS)_T33	Source-Sky_T33	N_Src_Pixels_T33	Source_Error_T33	Source_SNR_T33	Sky/Pixel_T33	N_Sky_Pixels_T33	Peak_T33	Mean_T33	X-Width_T33	Y-Width_T33	FWHM_T33	Width_T33	Angle_T33	Roundness_T33	X(IJ)_T34	Y(IJ)_T34	X(FITS)_T34	Y(FITS)_T34	Source-Sky_T34	N_Src_Pixels_T34	Source_Error_T34	Source_SNR_T34	Sky/Pixel_T34	N_Sky_Pixels_T34	Peak_T34	Mean_T34	X-Width_T34	Y-Width_T34	FWHM_T34	Width_T34	Angle_T34	Roundness_T34	X(IJ)_T35	Y(IJ)_T35	X(FITS)_T35	Y(FITS)_T35	Source-Sky_T35	N_Src_Pixels_T35	Source_Error_T35	Source_SNR_T35	Sky/Pixel_T35	N_Sky_Pixels_T35	Peak_T35	Mean_T35	X-Width_T35	Y-Width_T35	FWHM_T35	Width_T35	Angle_T35	Roundness_T35	X(IJ)_T36	Y(IJ)_T36	X(FITS)_T36	Y(FITS)_T36	Source-Sky_T36	N_Src_Pixels_T36	Source_Error_T36	Source_SNR_T36	Sky/Pixel_T36	N_Sky_Pixels_T36	Peak_T36	Mean_T36	X-Width_T36	Y-Width_T36	FWHM_T36	Width_T36	Angle_T36	Roundness_T36	X(IJ)_T37	Y(IJ)_T37	X(FITS)_T37	Y(FITS)_T37	Source-Sky_T37	N_Src_Pixels_T37	Source_Error_T37	Source_SNR_T37	Sky/Pixel_T37	N_Sky_Pixels_T37	Peak_T37	Mean_T37	X-Width_T37	Y-Width_T37	FWHM_T37	Width_T37	Angle_T37	Roundness_T37	X(IJ)_T38	Y(IJ)_T38	X(FITS)_T38	Y(FITS)_T38	Source-Sky_T38	N_Src_Pixels_T38	Source_Error_T38	Source_SNR_T38	Sky/Pixel_T38	N_Sky_Pixels_T38	Peak_T38	Mean_T38	X-Width_T38	Y-Width_T38	FWHM_T38	Width_T38	Angle_T38	Roundness_T38	X(IJ)_T39	Y(IJ)_T39	X(FITS)_T39	Y(FITS)_T39	Source-Sky_T39	N_Src_Pixels_T39	Source_Error_T39	Source_SNR_T39	Sky/Pixel_T39	N_Sky_Pixels_T39	Peak_T39	Mean_T39	X-Width_T39	Y-Width_T39	FWHM_T39	Width_T39	Angle_T39	Roundness_T39	X(IJ)_T40	Y(IJ)_T40	X(FITS)_T40	Y(FITS)_T40	Source-Sky_T40	N_Src_Pixels_T40	Source_Error_T40	Source_SNR_T40	Sky/Pixel_T40	N_Sky_Pixels_T40	Peak_T40	Mean_T40	X-Width_T40	Y-Width_T40	FWHM_T40	Width_T40	Angle_T40	Roundness_T40	X(IJ)_T41	Y(IJ)_T41	X(FITS)_T41	Y(FITS)_T41	Source-Sky_T41	N_Src_Pixels_T41	Source_Error_T41	Source_SNR_T41	Sky/Pixel_T41	N_Sky_Pixels_T41	Peak_T41	Mean_T41	X-Width_T41	Y-Width_T41	FWHM_T41	Width_T41	Angle_T41	Roundness_T41	X(IJ)_T42	Y(IJ)_T42	X(FITS)_T42	Y(FITS)_T42	Source-Sky_T42	N_Src_Pixels_T42	Source_Error_T42	Source_SNR_T42	Sky/Pixel_T42	N_Sky_Pixels_T42	Peak_T42	Mean_T42	X-Width_T42	Y-Width_T42	FWHM_T42	Width_T42	Angle_T42	Roundness_T42	X(IJ)_T43	Y(IJ)_T43	X(FITS)_T43	Y(FITS)_T43	Source-Sky_T43	N_Src_Pixels_T43	Source_Error_T43	Source_SNR_T43	Sky/Pixel_T43	N_Sky_Pixels_T43	Peak_T43	Mean_T43	X-Width_T43	Y-Width_T43	FWHM_T43	Width_T43	Angle_T43	Roundness_T43	X(IJ)_T44	Y(IJ)_T44	X(FITS)_T44	Y(FITS)_T44	Source-Sky_T44	N_Src_Pixels_T44	Source_Error_T44	Source_SNR_T44	Sky/Pixel_T44	N_Sky_Pixels_T44	Peak_T44	Mean_T44	X-Width_T44	Y-Width_T44	FWHM_T44	Width_T44	Angle_T44	Roundness_T44	X(IJ)_T45	Y(IJ)_T45	X(FITS)_T45	Y(FITS)_T45	Source-Sky_T45	N_Src_Pixels_T45	Source_Error_T45	Source_SNR_T45	Sky/Pixel_T45	N_Sky_Pixels_T45	Peak_T45	Mean_T45	X-Width_T45	Y-Width_T45	FWHM_T45	Width_T45	Angle_T45	Roundness_T45	X(IJ)_T46	Y(IJ)_T46	X(FITS)_T46	Y(FITS)_T46	Source-Sky_T46	N_Src_Pixels_T46	Source_Error_T46	Source_SNR_T46	Sky/Pixel_T46	N_Sky_Pixels_T46	Peak_T46	Mean_T46	X-Width_T46	Y-Width_T46	FWHM_T46	Width_T46	Angle_T46	Roundness_T46	X(IJ)_T47	Y(IJ)_T47	X(FITS)_T47	Y(FITS)_T47	Source-Sky_T47	N_Src_Pixels_T47	Source_Error_T47	Source_SNR_T47	Sky/Pixel_T47	N_Sky_Pixels_T47	Peak_T47	Mean_T47	X-Width_T47	Y-Width_T47	FWHM_T47	Width_T47	Angle_T47	Roundness_T47	X(IJ)_T48	Y(IJ)_T48	X(FITS)_T48	Y(FITS)_T48	Source-Sky_T48	N_Src_Pixels_T48	Source_Error_T48	Source_SNR_T48	Sky/Pixel_T48	N_Sky_Pixels_T48	Peak_T48	Mean_T48	X-Width_T48	Y-Width_T48	FWHM_T48	Width_T48	Angle_T48	Roundness_T48	X(IJ)_T49	Y(IJ)_T49	X(FITS)_T49	Y(FITS)_T49	Source-Sky_T49	N_Src_Pixels_T49	Source_Error_T49	Source_SNR_T49	Sky/Pixel_T49	N_Sky_Pixels_T49	Peak_T49	Mean_T49	X-Width_T49	Y-Width_T49	FWHM_T49	Width_T49	Angle_T49	Roundness_T49	X(IJ)_T50	Y(IJ)_T50	X(FITS)_T50	Y(FITS)_T50	Source-Sky_T50	N_Src_Pixels_T50	Source_Error_T50	Source_SNR_T50	Sky/Pixel_T50	N_Sky_Pixels_T50	Peak_T50	Mean_T50	X-Width_T50	Y-Width_T50	FWHM_T50	Width_T50	Angle_T50	Roundness_T50	X(IJ)_T51	Y(IJ)_T51	X(FITS)_T51	Y(FITS)_T51	Source-Sky_T51	N_Src_Pixels_T51	Source_Error_T51	Source_SNR_T51	Sky/Pixel_T51	N_Sky_Pixels_T51	Peak_T51	Mean_T51	X-Width_T51	Y-Width_T51	FWHM_T51	Width_T51	Angle_T51	Roundness_T51	X(IJ)_T52	Y(IJ)_T52	X(FITS)_T52	Y(FITS)_T52	Source-Sky_T52	N_Src_Pixels_T52	Source_Error_T52	Source_SNR_T52	Sky/Pixel_T52	N_Sky_Pixels_T52	Peak_T52	Mean_T52	X-Width_T52	Y-Width_T52	FWHM_T52	Width_T52	Angle_T52	Roundness_T52	X(IJ)_T53	Y(IJ)_T53	X(FITS)_T53	Y(FITS)_T53	Source-Sky_T53	N_Src_Pixels_T53	Source_Error_T53	Source_SNR_T53	Sky/Pixel_T53	N_Sky_Pixels_T53	Peak_T53	Mean_T53	X-Width_T53	Y-Width_T53	FWHM_T53	Width_T53	Angle_T53	Roundness_T53	X(IJ)_T54	Y(IJ)_T54	X(FITS)_T54	Y(FITS)_T54	Source-Sky_T54	N_Src_Pixels_T54	Source_Error_T54	Source_SNR_T54	Sky/Pixel_T54	N_Sky_Pixels_T54	Peak_T54	Mean_T54	X-Width_T54	Y-Width_T54	FWHM_T54	Width_T54	Angle_T54	Roundness_T54	X(IJ)_T55	Y(IJ)_T55	X(FITS)_T55	Y(FITS)_T55	Source-Sky_T55	N_Src_Pixels_T55	Source_Error_T55	Source_SNR_T55	Sky/Pixel_T55	N_Sky_Pixels_T55	Peak_T55	Mean_T55	X-Width_T55	Y-Width_T55	FWHM_T55	Width_T55	Angle_T55	Roundness_T55
BeLyn0001o_clean.fits	1	0	60349.57076614583	2460349.570766146	2460349.5706504053	2460349.5756376507	2460349.576449926	2.398893324458416	24.486865425973882	-25.4018755085012	20	9.304772222222223	46.15314166666666	4.648259144363972	10	16	22	6.1680860484459155	1.1773663205452392	0.8493533257660193	0.2197128807852055	0.0840039933812158	0.0606005708766329	28.073392995451766	14.015599415640535	14.015599415640535	37860.13775888365	1337.6230403740974	551.9944039311556	509.99438946805964	552.4944039311556	514.5056105319404	233524.58750281064	314.15926535897955	1059.7832040652347	220.351281853714	12960	743.3318486913627	1832.2621527777778	576	4.709663880826557	5.12161892483692	4.8231816816120805	5.42005616806176	87.85832192323166	0.9864344699805146	600.0912378134282	539.3174148840012	600.5912378134282	485.1825851159988	20472.09542460018	947.4655696694123	21.607218330628374	2860	65.16470364548184	1831.5492487479132	4.619435278148462	5.270323637523937	4.973130017817825	5.567517257230049	272.0107726537125	0.9872987015888294	672.3585582822086	334.9688370896514	672.8585582822086	689.5311629103486	17388.04233428347	944.2162847730706	18.41531714151959	2820	55.34785776384706	1866.2890625	4.615678274116895	5.396740277021871	4.846809413947555	5.9466711400961865	275.96929000608964	0.9574955618856688	314.1592653589794	599	314.15926535897927	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
