Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3
BOLyn0031o_clean.fits	31	0	60337.7088861228	2460337.708886123	2460337.7085389006	2460337.714136498	2460337.7149460367	1.177950290463763	58.047455764422416	-14.8095167806398	60	8.717003333333334	40.99771388888889	16.471424161769765	50	65	80	0.3174690776429707	10.421080093240587	0.0959593430865797	0.0023981997392371	0.2578782681930809	0.002374593515327	132.37808029449525	40.410850306463296	40.410850306463296	2739248.132672759	8491.61427499139	1653.178719187141	1021.9923390159989	1653.678719187141	1510.5076609840012	869626.5781148504	7853.9816339744775	5990.639314898181	145.16423580237378	5209	110.72429484085504	1831.9373859072655	5478	17.0326411932733	24.315920946606653	24.810396078244246	23.82144581496906	353.77415414380556	0.9982666619005331	1075.5056832458843	1013.7725776119984	1076.0056832458843	1518.7274223880017	2499406.7069661003	6101.243719198219	409.65528046379274	11923	318.23434576855266	1837.3803043867501	16.267431128939624	20.808000205900417	21.88850108777993	19.727499324020904	16.364114683226912	0.9848411542310593	1774.5780541650095	1051.6592223829875	1775.0780541650095	1480.8407776170125	239841.4257066585	5906.127163732748	40.60891664836347	2807	30.537558767537842	1836.0394572397786	16.114200163096367	22.348912746097923	20.79898442140054	23.89884107079531	54.90003981385677	0.8339373861428596	7853.98163397449	5585	7853.981633974478	5601
BOLyn0032o_clean.fits	32	0	60337.70962174749	2460337.7096217475	2460337.7092745253	2460337.714872117	2460337.7156816553	1.17586381520882	58.211416562748404	-14.8095167806398	60	8.717003333333334	40.99771388888889	21.864749790662813	50	65	80	0.304878108850646	9.282001595378826	0.1077353833356228	0.0023270759136763	0.2019333270199266	0.0023438225226723	131.01339198213236	45.96567457368188	45.96567457368188	2814172.2528814115	8513.978118726283	1615.019563638827	1021.3588350879701	1615.519563638827	1511.14116491203	857979.5144384466	7853.981633974474	6012.39483502011	142.70179154586026	3638	109.2413446355705	1821.963412357663	5357	22.48489296854098	29.447661716333194	38.98453756774887	19.910785864917514	2.784995150838988	0.6530652108665973	1037.1477711360847	1013.2568958687868	1037.6477711360847	1519.2431041312132	2540473.379488295	6121.0786850695595	415.03687670034014	8030	323.4631169111476	1826.5868493150685	22.63771540865643	30.293581167360955	40.15645718626507	20.430705148456838	358.81232790357274	0.6527819517298731	1735.8950275348327	1051.5028231084875	1736.3950275348327	1480.9971768915125	273698.8733931165	5917.78836537241	46.25019627174391	2361	34.848422895357785	1820.4615804806992	20.47164099479103	38.91437611011892	46.46434840643351	31.36440381380434	355.5911421476442	0.8567935409312168	7853.981633974485	5475	7853.9816339745	5492
BOLyn0033o_clean.fits	33	0	60337.710355682764	2460337.7103556828	2460337.7100084606	2460337.7156060464	2460337.7164155846	1.173808174160232	58.3742715740165	-14.8095167806398	60	8.717003333333334	40.99771388888889	16.4936492504956	50	65	80	0.3140781774312489	10.26793695501928	0.0973905473300719	0.0023581685927163	0.247487087225509	0.0023473949039233	133.18732952399813	41.488778546507305	41.488778546507305	2773163.8186006695	8513.66909348915	1609.249702422109	1022.0522713625501	1609.749702422109	1510.44772863745	870990.2378643807	7853.981633974474	5967.927547845582	145.94517625784644	4945	110.89792139272164	1820.5858365192062	5493	16.99334498464465	23.36090350310636	24.530192099474622	22.1916149067381	16.43751560127258	0.9858635421302436	1031.5202787866638	1013.9270675292406	1032.0202787866638	1518.5729324707595	2527052.7665357776	6136.054512968856	411.83675294845017	11793	321.75435139857456	1826.7673303834808	16.62974295840934	20.99200502586496	21.45908111772343	20.52492893400649	355.5741253372523	0.9979736956232397	1730.7990574193009	1052.0113919106116	1731.2990574193009	1480.4886080893884	246111.0520648919	5901.812979695892	41.70092358256556	2760	31.335832388539483	1825.3427441107715	15.857859808432815	27.501255834508235	28.27813681767367	26.724374851342798	20.35227756840157	0.9944545329460338	7853.981633974487	5424	7853.981633974485	5561
BOLyn0034o_clean.fits	34	0	60337.71109010419	2460337.711090104	2460337.710742882	2460337.7163404617	2460337.71715	1.1717770194231036	58.536492997920945	-15.2331909548563	60	8.717003333333334	40.99771388888889	16.68994504324935	50	65	80	0.3120464804459083	10.250595533459315	0.0975553075658742	0.002319649445601	0.2467362967063156	0.0023481987201895	134.5231198781687	41.54474096553519	41.54474096553519	2779181.9715791848	8478.355570051068	1598.0124644238183	1023.0177182419136	1598.5124644238183	1509.4822817580864	867233.9527500048	7853.981633974492	5878.85060925008	147.51760342156936	4762	110.41965631782905	1787.6084476920335	5611	17.0557769296145	23.020400113765245	23.38550937799103	22.65529084953946	326.73677941871904	0.9936615278417134	1020.4983917878578	1014.9271164581266	1020.9983917878578	1517.5728835418734	2532156.6507138237	6072.766076658291	416.9692391818941	10854	322.40419811529847	1794.8573518653986	16.11177586400199	21.623326486951512	22.791547429145	20.455105544758027	3.8529298838558277	0.9881801262500852	1719.882849983603	1052.7289398999408	1720.382849983603	1479.7710601000592	247025.32086536102	5916.419977520547	41.75249928232518	2726	31.452240707666984	1792.6043380703068	16.90228233613155	24.411653769300717	22.76432870523304	26.058978833368393	57.5509218433166	0.89970527849485	7853.981633974479	5468	7853.981633974481	5348
BOLyn0035o_clean.fits	35	0	60337.711823784746	2460337.7118237847	2460337.7114765625	2460337.7170741367	2460337.7178836744	1.1697735440993275	58.697797689324204	-15.2331909548563	60	8.717003333333334	40.99771388888889	16.74506386298466	50	65	80	0.3167728079272327	9.619442953881137	0.1039561235296408	0.0023621499083291	0.2195200652853192	0.0023723260414812	134.10360062681715	43.82033570087707	43.82033570087707	2789517.335930044	8509.685545008637	1608.5803667357798	1024.0888847560773	1609.0803667357798	1508.4111152439227	883643.2392642535	7853.981633974487	6012.641999178998	146.96421962007906	5043	112.5089515669122	1810.6497079329188	5307	17.27529937163678	23.053151699827655	24.31139340636362	21.79490999329169	349.42165592588896	0.9863806640962894	1030.6642833659416	1016.0351015482939	1031.1642833659416	1516.4648984517062	2526837.1418704726	6072.848676148501	416.08761828609136	12089	321.72689721350525	1814.9718183450009	16.814501687713406	20.954144567089983	22.69136093458749	19.216928199592477	3.738369296229095	0.9724136161890412	1729.7323033463906	1053.9529874501025	1730.2323033463906	1478.5470125498975	262680.19405957125	5961.14561401836	44.065387941849096	2783	33.44548106953529	1812.2980805419645	16.14539052960379	27.124415603397885	25.42889149760968	28.819939709186087	59.126420529548916	0.9307897225494592	7853.981633974501	5571	7853.981633974478	5314
