Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3
BoLyn0011o_clean.fits	11	0	60348.624274687376	2460348.6242746874	2460348.623580243	2460348.629341272	2460348.630150317	1.4247344662615729	44.503943328037764	-25.4018755085012	120	8.717003333333334	40.99771388888889	6.3905997341042715	10	16	22	0.3267219025498787	0.1001616618767592	9.983859904705046	0.0076021854498002	0.0074983915458642	0.7474206128553006	42.97736548356196	13.35775296130066	13.35775296130066	213775.11072385614	2110.313737435962	540.132808664946	456.2584611468125	540.632808664946	568.2415388531874	69845.01089350926	314.1592653589791	1471.6480848989227	47.46040280296116	6678	222.3235746801857	4453.870047543582	631	6.604237064614249	6.395184039272502	5.4017256423858635	7.38864243615914	282.4346798002873	0.8881929445830223	533.8249735318786	484.43241420571735	534.3249735318786	540.0675857942826	19462.658171039075	1448.903621102094	13.432679639681623	5060	61.951565072574724	4451.894573643411	6.205691208086966	7.610470882776424	6.893093835588344	8.327847929964504	294.87009945828584	0.9163932959341207	539.9496839639702	324.9570488203075	540.4496839639702	699.5429511796925	194312.45255281706	1534.3084328674531	126.64497462851621	10030	618.5157465618042	4475.399317406143	6.361870929611599	6.43611009026916	5.4761223934087395	7.396097787129581	291.65922840358996	0.83911916552262	314.15926535897927	645	314.1592653589793	586
BoLyn0012o_clean.fits	12	0	60348.62573562516	2460348.625735625	2460348.6250411808	2460348.6308021727	2460348.6316112177	1.4151216463049405	44.88961604871949	-24.9367560713856	120	8.717003333333334	40.99771388888889	4.661184293283872	10	16	22	0.3234850983292254	0.1021214769118162	9.79225947607004	0.0074803779094138	0.007360133233401	0.7057509994899996	43.24448607364196	13.874949497976298	13.874949497976298	215966.81409711437	2087.2129706244023	536.0361968091355	446.602787456446	536.5361968091355	577.897212543554	69862.04609405459	314.1592653589792	1467.6553987152433	47.60112363924832	7404	222.37779940765262	4371.443163097199	607	4.49696274167581	5.490209659386894	5.050583590262956	5.929835728510832	65.14247900190469	0.9394324351675182	529.6814936847886	474.2888613389281	530.1814936847886	550.2111386610719	20011.269611890195	1433.918070767381	13.95565759289224	5161	63.69784952553917	4364.867283950617	4.644380760036566	6.841750314812476	6.482682783620945	7.200817846004006	62.49866245552297	0.966690812779485	535.9049677981153	315.2736399716206	536.4049677981153	709.2263600283794	195955.54448522418	1516.6861742197998	129.19979611868348	12503	623.7458706217451	4388.805695142379	4.842209378139241	5.925673669674765	5.521004615305606	6.330342724043924	61.470709523419664	0.9374978917202745	314.1592653589793	648	314.159265358979	597
BoLyn0013o_clean.fits	13	0	60348.627195023	2460348.627195023	2460348.6265005786	2460348.6322615333	2460348.6330705783	1.4057291689200808	45.274099217760444	-25.4018755085012	120	8.717003333333334	40.99771388888889	5.368551072300376	10	16	22	0.3253950676126819	0.0893788475507617	11.188329536606092	0.0074778059933253	0.0073605065744167	0.9213787754888957	43.51477798476311	12.143029375372162	12.143029375372162	213713.7741925323	2073.411391245926	531.8435154846211	444.84819318942084	532.3435154846211	579.6518068105792	69541.40800314047	314.1592653589792	1448.7117852876293	48.00223806375236	6925	221.35717666540202	4345.713622291021	646	5.575984606677935	5.830541543641479	5.467328660233378	6.193754427049579	303.4466258067718	0.899990346195227	525.4973005678116	472.6090313523631	525.9973005678116	551.8909686476369	17534.295700708637	1437.7936018464466	12.195280100141428	5011	55.813396688054944	4346.502392344498	4.975507801388688	5.193427971755921	5.215234653912793	5.171621289599049	315.7236091605476	0.8894432756153309	531.6313678397307	313.47735893431104	532.1313678397307	711.022641065689	196179.47849182365	1493.9157793656875	131.31896804458475	11088	624.4586747032778	4365.981510015408	5.5541608088345065	5.944290841778523	5.71969690459076	6.168884778966286	307.82585926674136	0.9072828698442585	314.15926535897944	627	314.15926535897944	649
BoLyn0014o_clean.fits	14	0	60348.62865450233	2460348.6286545023	2460348.627960058	2460348.6337209754	2460348.6345300204	1.3965412959495342	45.657789723266184	-25.4018755085012	120	8.717003333333334	40.99771388888889	4.582794713814955	10	16	22	0.328396223428825	0.0914988518076439	10.929098892981512	0.0074179099386439	0.0073051403316789	0.8725639670306451	44.2707212874118	12.525269557226254	12.525269557226254	215459.1518039694	2064.467256999224	527.5005517029999	441.52738787876933	528.0005517029999	582.9726121212307	70755.97175560147	314.15926535897944	1447.338915966834	48.8869406985688	8037	225.22325316349003	4278.243156199678	621	4.500383400335387	4.974145033915004	5.35828599767312	4.590004070156889	339.47514795826197	0.9585489777826429	521.0590586901048	469.2786617324918	521.5590586901048	555.2213382675081	18061.645203623455	1435.6128822667833	12.581138987207149	5200	57.49200229057393	4280.14214876033	4.622640594216788	4.409039434374776	5.096173423846501	3.7219054449030504	328.1865479761671	0.5307275719725608	527.3398438153208	310.20636489402665	527.8398438153208	714.2936351059734	197397.50660034595	1483.5904783637425	133.0539050223997	14305	628.3357785892017	4299.586153846154	4.62536014689269	5.11850154664835	5.369383545837089	4.8676195474596105	331.2566434366415	0.966896040550892	314.1592653589792	605	314.1592653589794	650
BoLyn0015o_clean.fits	15	0	60348.6301145372	2460348.630114537	2460348.629420093	2460348.635180973	2460348.6359900176	1.3875503607838602	46.0407793140036	-25.4018755085012	120	8.717003333333334	40.99771388888889	4.540142396275229	10	16	22	0.330845707891599	0.0981096039490107	10.192682059135802	0.0075795936777178	0.007391325851785	0.7678905160178758	43.6495308269896	13.273613681274485	13.273613681274485	212132.54637892568	2057.513259177111	523.0779613932616	443.3703117080588	523.5779613932616	581.1296882919412	70183.14247358311	314.1592653589793	1456.6723554377959	48.18045884621041	7145	223.39988092787004	4271.518518518518	594	4.448783781743096	7.508510179706914	5.6815327596768785	9.335487599736949	77.90114081449728	0.7462891155162619	516.5237621767468	470.93506116312443	517.0237621767468	553.5649388368756	18952.789443864953	1420.365876186182	13.343596718019587	4982	60.32860250742006	4275.540372670807	4.510595066113183	7.871754687213381	6.47350032113482	9.270009053291941	76.21881319633584	0.8490817020868977	522.9282651318395	311.94356578553385	523.4282651318395	712.5564342144662	193179.75693506072	1488.5971884480632	129.77302283934867	11637	614.9102644301148	4296.130158730159	4.661048340969408	7.280086850988356	5.326222697241774	9.233951004734939	77.43947608225746	0.6941784634215116	314.15926535897916	644	314.15926535897955	630
BoLyn0016o_clean.fits	16	0	60348.631804791745	2460348.6318047917	2460348.6311103473	2460348.636871184	2460348.6376802293	1.3773860005147391	46.4830572769309	-24.9367560713856	120	8.717003333333334	40.99771388888889	5.468325683463429	10	16	22	0.3310322438085426	0.0938369359177367	10.656784455074945	0.0073845182826465	0.0072332810940505	0.821462431273767	44.827872467519505	12.97294197441317	12.97294197441317	216719.28028161405	2060.5015807034865	518.0010818809602	432.772114594908	518.5010818809602	591.727885405092	71741.06962819514	314.15926535897927	1447.7313178368945	49.55413255505584	7063	228.358917080542	4252.798360655737	610	5.134842658276667	5.829252973272043	5.5635282838835165	6.094977662660569	53.19987842149332	0.8961615492455058	511.49032004883577	460.36037319606584	511.99032004883577	564.1396268039341	18591.686336557614	1426.3029534302236	13.034878944788739	4974	59.179175617543876	4251.470016207455	5.814820874141477	5.869216226995251	5.847833218642638	5.890599235347864	46.211993034320905	0.9703195827459238	517.8370025759433	301.4695653956059	518.3370025759433	723.030434604394	198127.59394505643	1487.0530081734776	133.23505810220797	11407	630.6597187851914	4273.600953895071	5.4553135179721455	5.695897584189345	5.449051395531601	5.9427437728470895	53.46406351352547	0.9117204982755159	314.15926535897944	617	314.1592653589796	629
BoLyn0017o_clean.fits	17	0	60348.63326813653	2460348.6332681365	2460348.632573692	2460348.6383344918	2460348.6391435363	1.3687927584129331	46.86496726294012	-25.4018755085012	120	8.717003333333334	40.99771388888889	5.597552777182934	10	16	22	0.3345146453787206	0.0901770731160908	11.089293158945573	0.0074256763028772	0.0072613449337405	0.8929451790346999	45.04837428061683	12.418783839488809	12.418783839488809	214238.10941609275	2057.434389593525	513.3948505472757	431.5618921069571	513.8948505472757	592.9381078930429	71665.78519793181	314.1592653589793	1434.2829753268493	49.96628031619797	6743	228.11927929625665	4212.570063694267	628	5.639876444860553	7.664578658095905	5.162245045741116	10.166912270450695	73.96152952140955	0.5150579617164658	507.07859660984207	459.5940698135661	507.57859660984207	564.9059301864339	17721.30980689847	1420.6515560363825	12.474072007030998	4864	56.408681076615444	4214.746341463415	4.725165218379947	6.68036443131202	2.764049660891382	10.596679201732657	75.51581207746035	0.0052389874386276	513.109721722276	300.10863936585383	513.609721722276	724.3913606341462	196516.79960919428	1488.215516588066	132.04861622444002	10366	625.5324011680541	4235.631578947368	6.4276166683083025	7.692074457251492	5.253033442386414	10.13111547211657	73.68981391427181	0.5319371615931839	314.1592653589794	615	314.15926535897944	608
BoLyn0018o_clean.fits	18	0	60348.63472423609	2460348.634724236	2460348.6340297917	2460348.639790554	2460348.6405995986	1.3604278344069372	47.244033699391906	-25.4018755085012	120	8.717003333333334	40.99771388888889	4.605388304607641	10	16	22	0.3200854596529447	0.0879242606358688	11.373425181718831	0.0072494705534324	0.0071457125094477	0.9243322151192638	44.15294293476263	12.304477757763049	12.304477757763049	216577.9180435848	2049.1681677566426	508.8578310976762	428.3942592178215	509.3578310976762	596.1057407821785	69323.44244765863	314.1592653589792	1426.506125629152	48.5966665001764	7147	220.66337075382788	4174.7555555555555	630	4.7966200945465225	5.372712316252857	5.1680538201305515	5.577370812375162	310.42608619964426	0.7710315486535274	502.4198039406904	455.92650910163957	502.9198039406904	568.5734908983604	17503.473360276083	1416.5588283437492	12.356333538749867	4985	55.7152861313049	4174.4901315789475	4.376351935994598	5.233303969591448	5.9915102227883725	4.475097716394523	327.98270067153504	0.5798235670927745	508.6102944203676	297.03657975548816	509.1102944203676	727.4634202445118	199074.4446833087	1480.6928329631708	134.44682127954914	12851	633.6736382924532	4190.400981996727	4.643192883281803	5.734085006086498	5.314630993979299	6.153539018193697	305.57971973917324	0.7969361225151425	314.15926535897944	608	314.1592653589793	611
BoLyn0019o_clean.fits	19	0	60348.63618398132	2460348.6361839813	2460348.635489537	2460348.641250262	2460348.6420593066	1.3522238112848262	47.6230590408407	-25.4018755085012	120	8.717003333333334	40.99771388888889	10.144661616615165	10	16	22	0.3292983213396473	0.086001534760256	11.627699468244035	0.0072931118210198	0.0070921692868245	0.9588853649529935	45.151963855889825	12.12626648944011	12.12626648944011	216275.19281442394	2026.3250595868487	504.04498821025805	426.82868744487587	504.54498821025805	597.6713125551241	71219.05794119835	314.15926535897916	1429.2279667763173	49.83043964766228	5989	226.6973022737965	4106.853781512605	595	8.497132638930696	9.326184177566248	5.519142605156835	13.133225749975662	75.9327893451835	0.3702420146400374	497.6888143310766	454.4371139809096	498.1888143310766	570.0628860190905	17127.046249264153	1406.8124595948616	12.174363492768933	4573	54.51708142267791	4105.9303482587065	11.225191347983408	7.967109825033365	2.950169175507567	12.984050474559163	75.03794300478478	-0.0827075858893271	503.8829841289348	295.46456963417086	504.3829841289348	729.0354303658291	199148.14656515978	1458.3799061418467	136.5543681220948	9642	633.9082386686888	4122.0466562986	10.711660862931392	9.244965787680457	5.313783605153786	13.176147970207126	75.34069372756463	0.3176800996961889	314.1592653589793	603	314.15926535897927	643
BoLyn0020o_clean.fits	20	0	60348.63764363434	2460348.6376436343	2460348.63694919	2460348.642709878	2460348.6435189224	1.3441983365848253	48.00103175086372	-24.9367560713856	120	8.717003333333334	40.99771388888889	6.906301898693353	10	16	22	0.3313096829789837	0.0861115795228334	11.612840056369418	0.0071879237549978	0.007017236391383	0.9463308454266267	46.092542752505466	12.271437745574165	12.271437745574165	217090.97602933645	2022.1992269884886	499.53390402483745	420.1028175018409	500.03390402483745	604.397182498159	71924.34244587761	314.1592653589793	1409.2859668380536	51.0360169180218	6616	228.94229257791287	4084.6557120500784	639	6.796161812975031	6.318437151426705	5.242748952141358	7.394125350712053	63.66112487376397	0.7021310216671679	493.06662875142183	447.8816407552202	493.56662875142183	576.6183592447799	17211.902716526296	1396.9361010972739	12.321181121317279	4735	54.78718794703965	4086.18064516129	7.048608463128595	4.400374493392812	2.693317521776043	6.10743146500958	75.20856511579733	0.3986503193506974	499.332620482011	288.80866936929715	499.832620482011	735.6913306307029	199879.07331281016	1462.1420051020993	136.70291436491004	10721	636.2348507672215	4102.972756410257	6.874135419976431	6.392915815608939	5.355668514845254	7.430163116372623	62.22334961229598	0.6875520186404729	314.1592653589792	620	314.1592653589793	624
